NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;ANO_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;TIPO_PRODUTO
hemifumarato de quetiapina;12/08/2013;2013;GENÉRICO;154230204;01/08/2028;25351109182;ANTIPSICOTICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;HEMIFUMARATO DE QUETIAPINA;MEDICAMENTO
CELECOXIBE;19/08/2013;2013;GENÉRICO;102160232;01/08/2018;25351411344;ANTINFLAMATORIOS;46070868003699 - LABORATÓRIOS PFIZER LTDA;CADUCO/CANCELADO;;MEDICAMENTO
DIAZEPAM;19/08/2013;2013;GENÉRICO;110390165;01/08/2028;25351049390;ANSIOLITICOS SIMPLES;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;VÁLIDO;DIAZEPAM;MEDICAMENTO
CELECOXIBE;26/08/2013;2013;GENÉRICO;103700598;01/08/2028;25351425826;ANTINFLAMATORIOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;CELECOXIBE;MEDICAMENTO
CLORIDRATO DE GENCITABINA;26/08/2013;2013;GENÉRICO;106460194;01/08/2018;25351782382;ANTINEOPLASICO;61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;CADUCO/CANCELADO;;MEDICAMENTO
OXALATO DE ESCITALOPRAM;26/08/2013;2013;GENÉRICO;154230206;01/08/2028;25351298384;ANTIDEPRESSIVOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;OXALATO DE ESCITALOPRAM;MEDICAMENTO
OXALIPLATINA;26/08/2013;2013;GENÉRICO;155730023;01/08/2018;25351427779;CITOSTATICOS ALQUILANTES;05333542000108 - TEVA FARMACÊUTICA LTDA.;CADUCO/CANCELADO;;MEDICAMENTO
DESLORATADINA;02/09/2013;2013;GENÉRICO;105730454;01/09/2018;25351499815;ANTI-HISTAMINICOS SISTEMICOS;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
DESLORATADINA;02/09/2013;2013;GENÉRICO;112130456;01/09/2023;25351265908;ANTI-HISTAMINICOS SISTEMICOS;53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
GABAPENTINA;02/09/2013;2013;GENÉRICO;103700599;01/09/2028;25351058584;ANTICONVULSIVANTES;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;GABAPENTINA;MEDICAMENTO
CETOCONAZOL;16/09/2013;2013;GENÉRICO;118190135;01/09/2018;25351235915;ANTIMICOTICOS PARA USO TOPICO;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE PROMETAZINA;16/09/2013;2013;GENÉRICO;103700601;01/09/2018;25351786327;ANTI-HISTAMINICOS SISTEMICOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CADUCO/CANCELADO;;MEDICAMENTO
DICLORIDRATO DE BETAISTINA;16/09/2013;2013;GENÉRICO;100431089;01/09/2018;25351009020;ANTIVERTIGINOSOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CADUCO/CANCELADO;;MEDICAMENTO
FUROSEMIDA;16/09/2013;2013;GENÉRICO;141070081;;25351374687;DIURETICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;CADUCO/CANCELADO;;MEDICAMENTO
ÁCIDO FUSÍDICO;16/09/2013;2013;GENÉRICO;125680243;01/09/2018;25351855424;ANTINFECCIOSOS TOPICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
ALENDRONATO DE SÓDIO;23/09/2013;2013;GENÉRICO;155840415;01/09/2028;25351751639;SUPRESSORES DA REABSORCAO OSSEA;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;ALENDRONATO DE SÓDIO TRI-HIDRATADO;MEDICAMENTO
PACLITAXEL;23/09/2013;2013;GENÉRICO;116370126;01/09/2028;25351734669;ANTINEOPLASICO;58430828000160 - BLAU FARMACÊUTICA S.A.;VÁLIDO;PACLITAXEL;MEDICAMENTO
VALSARTANA;23/09/2013;2013;GENÉRICO;155840416;01/09/2028;25351596243;ANTI-HIPERTENSIVOS SIMPLES;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;VALSARTANA;MEDICAMENTO
PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;07/10/2013;2013;GENÉRICO;116370127;01/07/2028;25351445087;ANTIACIDOS E ANTIULCEROSOS SIMPLES;58430828000160 - BLAU FARMACÊUTICA S.A.;VÁLIDO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;MEDICAMENTO
RILUZOL;07/10/2013;2013;GENÉRICO;102980402;01/10/2028;25351528110;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;RILUZOL;MEDICAMENTO
BESILATO DE ANLODIPINO;14/10/2013;2013;GENÉRICO;143810161;01/10/2028;25351000677;ANTI-HIPERTENSIVOS SIMPLES;02814497000107 - CIMED INDUSTRIA S.A;VÁLIDO;BESILATO DE ANLODIPINO;MEDICAMENTO
CELECOXIBE;14/10/2013;2013;GENÉRICO;121100307;01/10/2018;25351411351;ANTINFLAMATORIOS;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE NORTRIPTILINA;14/10/2013;2013;GENÉRICO;156510050;01/10/2018;25351185102;ANTIDEPRESSIVOS;05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
FOSFATO DE FLUDARABINA;14/10/2013;2013;GENÉRICO;106460197;01/10/2018;25351521867;ANTINEOPLASICOS CITOTOXICOS;61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;CADUCO/CANCELADO;;MEDICAMENTO
NIMESULIDA;14/10/2013;2013;GENÉRICO;155840439;01/10/2028;25351150340;ANTINFLAMATORIOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;NIMESULIDA;MEDICAMENTO
PREDNISOLONA;14/10/2013;2013;GENÉRICO;112130457;01/10/2023;25351653677;GLICOCORTICOIDES SISTEMICOS;53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
TOBRAMICINA;14/10/2013;2013;GENÉRICO;155730024;01/10/2018;25351599473;AMINOGLICOSIDEOS;05333542000108 - TEVA FARMACÊUTICA LTDA.;CADUCO/CANCELADO;;MEDICAMENTO
ACETATO DE PREDNISOLONA;21/10/2013;2013;GENÉRICO;100681091;01/03/2027;25351662812;GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES;56994502000130 - NOVARTIS BIOCIENCIAS S.A;CADUCO/CANCELADO;;MEDICAMENTO
MALEATO DE TIMOLOL;21/10/2013;2013;GENÉRICO;100681089;01/08/2025;25351660720;ANTIGLAUCOMATOSOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VÁLIDO;MALEATO DE TIMOLOL;MEDICAMENTO
PARECOXIBE SODICO;21/10/2013;2013;GENÉRICO;121100309;01/10/2018;25351368815;ANTINFLAMATORIOS;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
PEMETREXEDE DISSODICO;21/10/2013;2013;GENÉRICO;155730025;01/10/2018;25351000355;ANTINEOPLASICO;05333542000108 - TEVA FARMACÊUTICA LTDA.;CADUCO/CANCELADO;;MEDICAMENTO
PROMESTRIENO;21/10/2013;2013;GENÉRICO;100431090;01/10/2018;25351008202;ESTROGENOS SIMPLES;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CADUCO/CANCELADO;;MEDICAMENTO
TARTARATO DE BRIMONIDINA;21/10/2013;2013;GENÉRICO;100681085;01/09/2027;25351660322;ANTIGLAUCOMATOSOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VÁLIDO;TARTARATO DE BRIMONIDINA;MEDICAMENTO
VALERATO DE BETAMETASONA;21/10/2013;2013;GENÉRICO;118190137;01/10/2018;25351246324;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;CADUCO/CANCELADO;;MEDICAMENTO
valerato de betametasona;21/10/2013;2013;GENÉRICO;118190136;01/10/2018;25351246315;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CETOPROFENO;28/10/2013;2013;GENÉRICO;121100310;01/10/2018;25351742391;ANTINFLAMATORIOS ANTIREUMATICOS;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CLONAZEPAM;28/10/2013;2013;GENÉRICO;126750173;01/10/2028;25351047119;ANTICONVULSIVANTES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLONAZEPAM;MEDICAMENTO
DESLORATADINA;28/10/2013;2013;GENÉRICO;105730455;01/10/2018;25351500756;ANTI-HISTAMINICOS SISTEMICOS;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
DESLORATADINA;28/10/2013;2013;GENÉRICO;112130458;01/10/2023;25351268529;ANTI-HISTAMINICOS SISTEMICOS;53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
LAMOTRIGINA;28/10/2013;2013;GENÉRICO;135170008;01/10/2028;25351359597;ANTICONVULSIVANTES;48344725000719 - ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;VÁLIDO;LAMOTRIGINA;MEDICAMENTO
ACECLOFENACO;04/11/2013;2013;GENÉRICO;103920172;01/11/2028;25351047703;ANTINFLAMATORIOS;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VÁLIDO;ACECLOFENACO;MEDICAMENTO
CANDESARTANA CILEXETILA;04/11/2013;2013;GENÉRICO;126750175;01/11/2028;25351759285;ANTI-HIPERTENSIVOS SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CANDESARTANA CILEXETILA;MEDICAMENTO
PARACETAMOL;04/11/2013;2013;GENÉRICO;109170092;01/11/2028;25351575730;ANALGESICOS NAO NARCOTICOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VÁLIDO;PARACETAMOL;MEDICAMENTO
PREGABALINA;04/11/2013;2013;GENÉRICO;112130459;01/11/2023;25351420800;ANTICONVULSIVANTES;53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
VALSARTANA;04/11/2013;2013;GENÉRICO;100431092;01/11/2018;25351380275;ANTI-HIPERTENSIVOS SIMPLES;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CADUCO/CANCELADO;;MEDICAMENTO
pregabalina;04/11/2013;2013;GENÉRICO;105730458;01/11/2018;25351441538;ANTICONVULSIVANTES;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
BESILATO DE ANLODIPINO;18/11/2013;2013;GENÉRICO;154230207;01/11/2028;25351448867;ANTI-HIPERTENSIVOS SIMPLES;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;BESILATO DE ANLODIPINO;MEDICAMENTO
PREDNISOLONA;18/11/2013;2013;GENÉRICO;105730459;01/11/2018;25351674032;GLICOCORTICOIDES SISTEMICOS;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
SULFATO DE VIMBLASTINA;18/11/2013;2013;GENÉRICO;106460199;01/11/2018;25351438444;ANTINEOPLASICO;61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;CADUCO/CANCELADO;;MEDICAMENTO
BROMETO DE IPRATROPIO;25/11/2013;2013;GENÉRICO;141070083;01/11/2028;25351524756;BRONCODILATADORES;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;BROMETO DE IPRATRÓPIO;MEDICAMENTO
CLORIDRATO DE HIDROXIZINA;25/11/2013;2013;GENÉRICO;141070084;01/11/2028;25351524847;ANTI-HISTAMINICOS SISTEMICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;CLORIDRATO DE HIDROXIZINA;MEDICAMENTO
DICLORIDRATO DE CETIRIZINA;25/11/2013;2013;GENÉRICO;141070082;01/11/2018;25351518069;ANTI-HISTAMINICOS SISTEMICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;CADUCO/CANCELADO;;MEDICAMENTO
MEROPENÉM TRI-HIDRATADO;25/11/2013;2013;GENÉRICO;100630229;01/11/2028;25351601536;ANTIBIOTICOS SISTEMICOS SIMPLES;33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;MEROPENÉM TRI-HIDRATADO;MEDICAMENTO
NIMESULIDA;25/11/2013;2013;GENÉRICO;118190139;01/11/2023;25351056798;ANTINFLAMATORIOS;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;CADUCO/CANCELADO;;MEDICAMENTO
VALSARTANA + BESILATO DE ANLODIPINO;25/11/2013;2013;GENÉRICO;105830770;01/11/2018;25351447509;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;45992062000165 - GERMED FARMACEUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
valsartana + besilato de anlodipino;25/11/2013;2013;GENÉRICO;102351092;01/11/2018;25351433795;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;57507378000365 - EMS S/A;CADUCO/CANCELADO;;MEDICAMENTO
valsartana + besilato de anlodipino;25/11/2013;2013;GENÉRICO;126750176;01/11/2018;25351440723;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;CADUCO/CANCELADO;;MEDICAMENTO
valsartana + besilato de anlodipino;25/11/2013;2013;GENÉRICO;167730394;01/11/2018;25351443478;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
ATORVASTATINA CÁLCICA;02/12/2013;2013;GENÉRICO;155840418;01/12/2028;25351214781;ANTILIPEMICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;ATORVASTATINA CÁLCICA;MEDICAMENTO
Bortezomibe;02/12/2013;2013;GENÉRICO;155370032;01/12/2028;25351428303;ANTINEOPLASICOS CITOTOXICOS;64171697000146 - ACCORD FARMACÊUTICA LTDA;VÁLIDO;BORTEZOMIBE;MEDICAMENTO
Isotretinoina;02/12/2013;2013;GENÉRICO;102351093;01/12/2018;25351159043;PRODUTOS ANTI-ACNE;57507378000365 - EMS S/A;CADUCO/CANCELADO;;MEDICAMENTO
Isotretinoína;02/12/2013;2013;GENÉRICO;167730396;01/12/2018;25351298526;PRODUTOS ANTI-ACNE;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
ALENDRONATO DE SODIO;23/12/2013;2013;GENÉRICO;103700604;01/12/2028;25351208937;SUPRESSORES DA REABSORCAO OSSEA;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;ALENDRONATO DE SÓDIO;MEDICAMENTO
ATENOLOL+CLORTALIDONA;23/12/2013;2013;GENÉRICO;121100313;01/12/2018;25351310353;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
BROMOPRIDA;23/12/2013;2013;GENÉRICO;113430187;01/12/2028;25351778883;ANTIEMETICOS E ANTINAUSEANTES;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VÁLIDO;BROMOPRIDA;MEDICAMENTO
CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;23/12/2013;2013;GENÉRICO;102351097;01/12/2028;25351557773;ANTI-HIPERTENSIVOS;57507378000365 - EMS S/A;VÁLIDO;CANDESARTANA CILEXETILA +  HIDROCLOROTIAZIDA;MEDICAMENTO
CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;23/12/2013;2013;GENÉRICO;105830773;01/12/2028;25351579879;ANTI-HIPERTENSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CANDESARTANA CILEXETILA +  HIDROCLOROTIAZIDA;MEDICAMENTO
CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;23/12/2013;2013;GENÉRICO;126750179;01/12/2028;25351592382;ANTI-HIPERTENSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CANDESARTANA CILEXETILA +  HIDROCLOROTIAZIDA;MEDICAMENTO
CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;23/12/2013;2013;GENÉRICO;167730398;01/12/2018;25351579764;ANTI-HIPERTENSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE DONEPEZILA;23/12/2013;2013;GENÉRICO;146820035;01/12/2028;25351200444;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE HIDROXIZINA;23/12/2013;2013;GENÉRICO;126750178;01/12/2028;25351047113;ANTI-HISTAMINICOS SISTEMICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;DICLORIDRATO DE HIDROXIZINA;MEDICAMENTO
CLORIDRATO DE MEPIVACAINA;23/12/2013;2013;GENÉRICO;102980406;01/12/2018;25351181921;ANESTESICOS LOCAIS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE METFORMINA;23/12/2013;2013;GENÉRICO;155840420;01/12/2018;25351002156;ANTIDIABETICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;CADUCO/CANCELADO;;MEDICAMENTO
CLORIDRATO DE METOCLOPRAMIDA;23/12/2013;2013;GENÉRICO;143810162;01/12/2028;25351188400;ANTIEMETICOS E ANTINAUSEANTES;02814497000107 - CIMED INDUSTRIA S.A;VÁLIDO;CLORIDRATO DE METOCLOPRAMIDA MONOIDRATADO;MEDICAMENTO
CLORIDRATO DE ZIPRASIDONA;23/12/2013;2013;GENÉRICO;102351095;01/12/2028;25351435315;ANTIPSICOTICOS;57507378000365 - EMS S/A;VÁLIDO;CLORIDRATO DE ZIPRASIDONA MONOIDRATADO;MEDICAMENTO
CLORIDRATO DE ZIPRASIDONA;23/12/2013;2013;GENÉRICO;105830772;01/12/2018;25351453771;ANTIPSICOTICOS;45992062000165 - GERMED FARMACEUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
DICLORIDRATO DE BETAISTINA;23/12/2013;2013;GENÉRICO;135170010;01/12/2018;25351308104;ANTIVERTIGINOSOS;48344725000719 - ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;CADUCO/CANCELADO;;MEDICAMENTO
ENTACAPONA;23/12/2013;2013;GENÉRICO;108840374;01/12/2018;25351719879;ANTIPARKINSONIANOS;01541283000141 - INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO;CADUCO/CANCELADO;;MEDICAMENTO
ENTACAPONA;23/12/2013;2013;GENÉRICO;110390167;01/12/2028;25351693994;ANTIPARKINSONIANOS;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;CADUCO/CANCELADO;;MEDICAMENTO
ENTACAPONA;23/12/2013;2013;GENÉRICO;110500050;01/12/2018;25351452004;ANTIPARKINSONIANOS;12343158000143 - LABORATORIO INDUSTRIAL FARMACEUTICO DE ALAGOAS S.A;CADUCO/CANCELADO;;MEDICAMENTO
ETINILESTRADIOL+DESOGESTREL;23/12/2013;2013;GENÉRICO;100470526;01/12/2028;25351478176;ANTICONCEPCIONAIS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESOGESTREL +  ETINILESTRADIOL;MEDICAMENTO
OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA;23/12/2013;2013;GENÉRICO;100431094;01/12/2018;25351556039;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CADUCO/CANCELADO;;MEDICAMENTO
OMEPRAZOL;23/12/2013;2013;GENÉRICO;155840419;01/12/2028;25351622464;ANTIULCEROSOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;OMEPRAZOL MICROGRANULADOS;MEDICAMENTO
maleato de dexclorfeniramina;23/12/2013;2013;GENÉRICO;141070085;01/12/2028;25351617367;ANTIALERGICOS TOPICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;MALEATO DE DEXCLORFENIRAMINA;MEDICAMENTO
ACIDO ACETILSALICILICO;30/12/2013;2013;GENÉRICO;120190124;01/02/2012;25351020247;ANALGESICOS NAO NARCOTICOS;33408105000133 - GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
OXALATO DE ESCITALOPRAM;30/12/2013;2013;GENÉRICO;103700605;01/12/2028;25351699227;ANTIDEPRESSIVOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;OXALATO DE ESCITALOPRAM;MEDICAMENTO
SECNIDAZOL;30/12/2013;2013;GENÉRICO;100380097;01/12/2028;25351724772;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS;46179008000168 - BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;VÁLIDO;SECNIDAZOL;MEDICAMENTO
SULFATO DE ATAZANAVIR;13/01/2014;2014;GENÉRICO;110630133;01/01/2029;25351266606;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);33781055000135 - FUNDAÇÃO OSWALDO CRUZ;VÁLIDO;SULFATO DE ATAZANAVIR;MEDICAMENTO
ALENDRONATO DE SODIO;20/01/2014;2014;GENÉRICO;121100314;01/01/2019;25351567070;SUPRESSORES DA REABSORCAO OSSEA;61072393000133 - WYETH INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
Cloridrato de ranitidina;20/01/2014;2014;GENÉRICO;105730463;01/01/2019;25351248145;ANTIULCEROSOS;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
TRAVOPROSTA;20/01/2014;2014;GENÉRICO;154230209;01/01/2029;25351664894;ANTIGLAUCOMATOSOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;TRAVOPROSTA;MEDICAMENTO
cloridrato de ranitidina;20/01/2014;2014;GENÉRICO;112130460;01/01/2024;25351246241;ANTIULCEROSOS;53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
Bimatoprosta;03/02/2014;2014;GENÉRICO;154230211;01/02/2029;25351679573;ANTIGLAUCOMATOSOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;BIMATOPROSTA;MEDICAMENTO
GLIBENCLAMIDA;03/02/2014;2014;GENÉRICO;154230212;01/02/2029;25351702494;ANTIDIABETICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;GLIBENCLAMIDA;MEDICAMENTO
LEFLUNOMIDA;03/02/2014;2014;GENÉRICO;126250098;01/02/2029;25351621386;ANTINFLAMATORIOS ANTIREUMATICOS;00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA;VÁLIDO;LEFLUNOMIDA;MEDICAMENTO
MEBENDAZOL;03/02/2014;2014;GENÉRICO;154230210;01/02/2029;25351612807;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;MEBENDAZOL;MEDICAMENTO
MESILATO DE IMATINIBE;03/02/2014;2014;GENÉRICO;102351080;01/02/2029;25351433461;ANTINEOPLASICO;57507378000365 - EMS S/A;VÁLIDO;MESILATO DE IMATINIBE;MEDICAMENTO
MESILATO DE IMATINIBE;03/02/2014;2014;GENÉRICO;105830776;01/02/2019;25351452749;ANTINEOPLASICO;45992062000165 - GERMED FARMACEUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
NITRATO DE MICONAZOL;03/02/2014;2014;GENÉRICO;148960002;01/02/2029;25351756737;ANTIMICOTICOS PARA USO TOPICO;03108098000193 - BLISFARMA INDÚSTRIA FARMACÊUTICA LTDA - ME;VÁLIDO;NITRATO DE MICONAZOL;MEDICAMENTO
RILUZOL;03/02/2014;2014;GENÉRICO;126250097;01/02/2019;25351621291;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA;CADUCO/CANCELADO;;MEDICAMENTO
SULFATO DE SALBUTAMOL;03/02/2014;2014;GENÉRICO;103920173;01/02/2019;25351020701;BRONCODILATADORES;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
DESOGESTREL;10/02/2014;2014;GENÉRICO;101810643;01/02/2019;25351751648;ANTICONCEPCIONAIS;50929710000179 - MEDLEY INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
DESOGESTREL;10/02/2014;2014;GENÉRICO;113001144;01/02/2019;25351759395;ANTICONCEPCIONAIS;02685377000157 - SANOFI-AVENTIS FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
SECNIDAZOL;10/02/2014;2014;GENÉRICO;100470527;01/02/2019;25351667328;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
